Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback.stopped,Feedback_Present.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,12,12,0,Go,Go,0.23,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.24809890001779422,None,,,,0,3,3,3,0,12,12,12,1881.9348835999845,,,,,,,,,,,,,,,,1881.9197856999817,1881.9348835999845,1882.6342630999861,1882.6342630999861,1883.1339154000161,1883.1178700000164,1883.1184669000213,1883.1339154000161,1883.367145300028,1883.5502230999991,1883.5502230999991,1883.8012465999927,space,1,0.24809890001779422,None,1883.8065204999875,1884.3163373999996,1885.299771799997,1885.3153777000261,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,13,13,0,NoGo,NoGo,0.24,0.05,0.2,none,green,horizontal,space,259.30101170000853,None,space,0,0.19532150001032278,None,,,,0,3,3,3,0,13,13,13,1885.3153777000261,,,,,,,,,,,,,,,,1885.3002007000032,1885.3153777000261,1886.0148260000278,1886.0148260000278,1886.5145264000166,1886.4989648000337,1886.499864500016,1886.5145264000166,1886.7643685999792,1886.9473796000239,1886.9473796000239,1887.148450299981,space,0,0.19532150001032278,None,1887.1551315999823,1887.6634546000278,1888.646812800027,1888.662755700003,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,14,14,0,Go,Go,0.47,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.2783926000120118,None,,,,0,3,3,3,0,14,14,14,1888.662755700003,,,,,,,,,,,,,,,,1888.6471347000333,1888.662755700003,1889.3621033999952,1889.3621033999952,1889.861574599985,1889.8459475000273,1889.8467113000224,1889.861574599985,1890.3444021000178,1890.5277812000131,1890.5277812000131,1890.8121744000237,space,1,0.2783926000120118,None,1890.8163336000289,1891.3271441999823,1892.3103667999967,1892.3264545000275,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,15,15,0,Go,Go,0.15,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.2761935999733396,None,,,,0,3,3,3,0,15,15,15,1892.3264545000275,,,,,,,,,,,,,,,,1892.3106408999884,1892.3264545000275,1893.025630499993,1893.025630499993,1893.525290700025,1893.5094167999923,1893.5100419999799,1893.525290700025,1893.675178400008,1893.8750976999872,1893.8750976999872,1894.1594906999962,space,1,0.2761935999733396,None,1894.163752900029,1894.6744329000358,1895.657742100011,1895.6736699999892,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,16,16,0,Go,Go,0.14,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.31290289998287335,None,,,,0,3,3,3,0,16,16,16,1895.6736699999892,,,,,,,,,,,,,,,,1895.658072900027,1895.6736699999892,1896.372934199986,1896.372934199986,1896.8723528999835,1896.8567639000248,1896.8574021999957,1896.8723528999835,1897.0224191999878,1897.2055656000157,1897.2055656000157,1897.5232723000227,space,1,0.31290289998287335,None,1897.5275008000317,1898.038328900002,1899.0215745000169,1899.037514900032,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,17,17,0,Go,Go,0.18,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.2832172999624163,None,,,,0,3,3,3,0,17,17,17,1899.037514900032,,,,,,,,,,,,,,,,1899.0219364999793,1899.037514900032,1899.7367288999958,1899.7367288999958,1900.2363980999799,1900.2207528,1900.2214172999957,1900.2363980999799,1900.4197195000015,1900.6029230999993,1900.6029230999993,1900.8885094000143,space,1,0.2832172999624163,None,1900.8928001000313,1901.4021693000104,1902.3855958000058,1902.4014352000086,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,18,18,0,Go,Go,0.26,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.19648789998609573,None,,,,0,3,3,3,0,18,18,18,1902.4014352000086,,,,,,,,,,,,,,,,1902.386011100025,1902.4014352000086,1903.1008617000189,1903.1008617000189,1903.6003109000158,1903.5846563000232,1903.5854155999841,1903.6003109000158,1903.8668683000142,1904.0498673000257,1904.0498673000257,1904.2508087999886,space,1,0.19648789998609573,None,1904.2544497000054,1904.7660995000042,1905.7493241000338,1905.7652132000076,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,19,19,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,259.30101170000853,None,space,1,0.19462470000144094,None,,,,0,3,3,3,0,19,19,19,1905.7652132000076,,,,,,,,,,,,,,,,1905.7495926999836,1905.7652132000076,1906.4645428999793,1906.4645428999793,1906.9641183000058,1906.9487134999945,1906.9494645000086,1906.9641183000058,1907.180768900027,1907.3639717000187,1907.3639717000187,1907.5650397000136,space,1,0.19462470000144094,None,1907.5691608000197,1908.0799928000197,1909.0633991999784,1909.0790658000042,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,20,20,0,Go,Go,0.13,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.28343129996210337,None,,,,0,3,3,3,0,20,20,20,1909.0790658000042,,,,,,,,,,,,,,,,1909.0637726000277,1909.0790658000042,1909.7787124000024,1909.7787124000024,1910.2783828999964,1910.262186900014,1910.2628670000122,1910.2783828999964,1910.4113915000344,1910.5946999000153,1910.5946999000153,1910.880305300001,space,1,0.28343129996210337,None,1910.885134799988,1911.3939958999981,1912.3773357000318,1912.3933164000046,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,21,21,0,Go,Go,0.26,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.2614394999691285,None,,,,0,3,3,3,0,21,21,21,1912.3933164000046,,,,,,,,,,,,,,,,1912.377628999995,1912.3933164000046,1913.092558000004,1913.092558000004,1913.5922025000327,1913.5761391000124,1913.5768523000297,1913.5922025000327,1913.8587026000023,1914.0417625000118,1914.0417625000118,1914.3091835000087,space,1,0.2614394999691285,None,1914.312836600002,1914.8245829999796,1915.8237713000271,,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,22,22,0,Go,Go,0.18,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.2168400000082329,None,,,,0,3,3,3,0,22,22,22,1915.8403874000069,,,,,,,,,,,,,,,,1915.8240375000169,1915.8403874000069,1916.5229991999804,1916.5398041000008,1917.0225963999983,1917.0069124000147,1917.0075590999913,1917.0225963999983,1917.205597000022,1917.3890164000331,1917.3890164000331,1917.6084888000041,space,1,0.2168400000082329,None,1917.6135327999946,1918.1214889999828,1919.104812400008,1919.1209852999891,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,23,23,0,Go,Go,0.24,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.22063920000800863,None,,,,0,3,3,3,0,23,23,23,1919.1209852999891,,,,,,,,,,,,,,,,1919.1051027000067,1919.1209852999891,1919.8206005999818,1919.8206005999818,1920.3199095000164,1920.3039092000108,1920.3045027999906,1920.3199095000164,1920.5697245000047,1920.7530560999876,1920.7530560999876,1920.98741479998,space,1,0.22063920000800863,None,1920.992216899991,1921.5024267000263,1922.4857313000248,1922.5013872000272,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,24,24,0,Go,Go,0.14,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.22812540002632886,None,,,,0,3,3,3,0,24,24,24,1922.5013872000272,,,,,,,,,,,,,,,,1922.4860768999788,1922.5013872000272,1923.2008585000294,1923.2008585000294,1923.700545800035,1923.684719300014,1923.6856503000017,1923.700545800035,1923.8503925999976,1924.0334996000165,1924.0334996000165,1924.2680179000017,space,1,0.22812540002632886,None,1924.2738083000295,1924.7830443999846,1925.766379699984,1925.7820973999915,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,25,25,0,NoGo,NoGo,0.14,0.2,0.05,none,green,vertical,space,259.30101170000853,None,space,0,0.23695259995292872,None,,,,0,3,3,3,0,25,25,25,1925.7820973999915,,,,,,,,,,,,,,,,1925.7667116000084,1925.7820973999915,1926.4815273000277,1926.4815273000277,1926.981086899992,1926.965424599999,1926.9660765000153,1926.981086899992,1927.1310677999863,1927.3141515000025,1927.3141515000025,1927.5649704000098,space,0,0.23695259995292872,None,1927.5692392000346,1928.0801458000205,1929.0632776999846,1929.0795130000333,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,26,26,0,Go,Go,0.16,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.2578528000158258,None,,,,0,3,3,3,0,26,26,26,1929.0795130000333,,,,,,,,,,,,,,,,1929.0634506000206,1929.0795130000333,1929.779022999981,1929.779022999981,1930.2782490000245,1930.2627827000106,1930.2635774000082,1930.2782490000245,1930.4449170000153,1930.6281544999802,1930.6281544999802,1930.8960353999864,space,1,0.2578528000158258,None,1930.8999166000285,1931.4107062999974,1932.3944654000225,1932.4100945999962,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,27,27,0,Go,Go,0.23,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.25300359999528155,None,,,,0,3,3,3,0,27,27,27,1932.4100945999962,,,,,,,,,,,,,,,,1932.394857599982,1932.4100945999962,1933.1094697000226,1933.1094697000226,1933.6091103000217,1933.5931920000003,1933.5938312999788,1933.6091103000217,1933.841976399999,1934.025296900014,1934.025296900014,1934.2930547000142,space,1,0.25300359999528155,None,1934.297059500008,1934.8079945000354,1935.7915220999857,1935.8070660000085,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,28,28,0,Go,Go,0.17,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.22601489996304736,None,,,,0,3,3,3,0,28,28,28,1935.8070660000085,,,,,,,,,,,,,,,,1935.791882199992,1935.8070660000085,1936.5067505000043,1936.5067505000043,1937.0062524999958,1936.9901974999812,1936.9909427000093,1937.0062524999958,1937.1894300000276,1937.37268640002,1937.37268640002,1937.6068872000324,space,1,0.22601489996304736,None,1937.6113105000113,1938.1218888000003,1939.1050849999883,1939.121109300002,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,29,29,0,Go,Go,0.16,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.25651370000559837,None,,,,0,3,3,3,0,29,29,29,1939.121109300002,,,,,,,,,,,,,,,,1939.1053298999905,1939.121109300002,1939.8205629999866,1939.8205629999866,1940.3202286000014,1940.3045996000292,1940.3055558000342,1940.3202286000014,1940.4864701000042,1940.669766100007,1940.669766100007,1940.9373111000168,space,1,0.25651370000559837,None,1940.9411023000139,1941.4526021000347,1942.435863199993,1942.4517355000135,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,30,30,0,Go,Go,0.44,0.05,0.2,space,blue,horizontal,space,259.30101170000853,None,space,1,0.24275140004465356,None,,,,0,3,3,3,0,30,30,30,1942.4517355000135,,,,,,,,,,,,,,,,1942.4361574000213,1942.4517355000135,1943.1512620000285,1943.1512620000285,1943.6506954000215,1943.634853800002,1943.6354951999965,1943.6506954000215,1944.100229899981,1944.2836838000221,1944.2836838000221,1944.5343773000059,space,1,0.24275140004465356,None,1944.5381496000336,1945.049520200002,1946.0325925000361,1946.0485757000279,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,31,31,0,NoGo,NoGo,0.23,0.2,0.05,none,green,vertical,space,259.30101170000853,None,None,1,,,,,,0,3,3,3,0,31,31,31,1946.0485757000279,,,,,,,,,,,,,,,,1946.032824199996,1946.0485757000279,1946.7482674000203,1946.7482674000203,1947.2477223000024,1947.2321401999798,1947.2329211999895,1947.2477223000024,1947.4808733999962,1947.6641130000353,1947.6641130000353,1948.1477334999945,None,1,,,1948.1500201000017,1948.6634602000122,1949.6463499999954,1949.6624844000326,1948.1636343999999,1948.1636343999999,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,32,32,0,NoGo,NoGo,0.15,0.2,0.05,none,blue,vertical,space,259.30101170000853,None,space,0,0.25908730004448444,None,,,,0,3,3,3,0,32,32,32,1949.6624844000326,,,,,,,,,,,,,,,,1949.646611700009,1949.6624844000326,1950.3618498999858,1950.3618498999858,1950.8614822999807,1950.8457186000305,1950.8464590000222,1950.8614822999807,1951.011580899998,1951.2111813999945,1951.2111813999945,1951.4786995000322,space,0,0.25908730004448444,None,1951.4826687999885,1951.994043499988,1952.9770489999792,1952.9929277999909,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,33,33,0,NoGo,NoGo,0.49,0.2,0.05,none,green,vertical,space,259.30101170000853,None,None,1,,,,,,0,3,3,3,0,33,33,33,1952.9929277999909,,,,,,,,,,,,,,,,1952.9772599000135,1952.9929277999909,1953.692619599984,1953.692619599984,1954.1921510000248,1954.1767641000333,1954.1777257000213,1954.1921510000248,1954.6917991000228,1954.8748000999913,1954.8748000999913,1955.358294399979,None,1,,,1955.3606928000227,1955.8573463999783,1956.8410441000015,1956.8565855000052,1955.374252700014,1955.374252700014,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,34,34,0,Go,Go,0.29,0.05,0.2,space,blue,horizontal,space,259.30101170000853,None,space,1,0.29229419998591766,None,,,,0,3,3,3,0,34,34,34,1956.8565855000052,,,,,,,,,,,,,,,,1956.8413727000006,1956.8732901000185,1957.5725823999965,1957.5725823999965,1958.072138299991,1958.0562211999786,1958.0568334999844,1958.072138299991,1958.3718828000128,1958.554999199987,1958.554999199987,1958.8561149000307,space,1,0.29229419998591766,None,1958.8599529000348,1959.3713177000172,1960.3545711000334,1960.370496699994,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,35,35,0,NoGo,NoGo,0.19,0.05,0.2,none,blue,horizontal,space,259.30101170000853,None,space,0,0.2774996000225656,None,,,,0,3,3,3,0,35,35,35,1960.370496699994,,,,,,,,,,,,,,,,1960.3548642999958,1960.370496699994,1961.069730999996,1961.069730999996,1961.5693285000161,1961.5532380000222,1961.5537663000287,1961.5693285000161,1961.7690761000267,1961.9524314000155,1961.9524314000155,1962.2366349999793,space,0,0.2774996000225656,None,1962.2418764000176,1962.7518471999792,1963.7511194000253,,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,36,36,0,Go,Go,0.27,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.2793334000161849,None,,,,0,3,3,3,0,36,36,36,1963.7674277999904,,,,,,,,,,,,,,,,1963.7514307000092,1963.7674277999904,1964.450298300013,1964.4668913999922,1964.9497748999856,1964.9339675999945,1964.93465260003,1964.9497748999856,1965.2329954000306,1965.4161045000073,1965.4161045000073,1965.700851600035,space,1,0.2793334000161849,None,1965.7053998000338,1966.2155144999851,1967.1986673999927,1967.2145888999803,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,37,37,0,Go,Go,0.22,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.3123957000207156,None,,,,0,3,3,3,0,37,37,37,1967.2145888999803,,,,,,,,,,,,,,,,1967.1989480000339,1967.2145888999803,1967.9143424000358,1967.9143424000358,1968.413710599998,1968.3979393999907,1968.3985607000068,1968.413710599998,1968.6468171000015,1968.8299891999923,1968.8299891999923,1969.1474927000236,space,1,0.3123957000207156,None,1969.151344300015,1969.662605600024,1970.6456951000146,1970.6617872000206,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,38,38,0,Go,Go,0.12,0.05,0.2,space,blue,horizontal,space,259.30101170000853,None,space,1,0.23732990003190935,None,,,,0,3,3,3,0,38,38,38,1970.6617872000206,,,,,,,,,,,,,,,,1970.6458740999806,1970.6617872000206,1971.3614077999955,1971.3614077999955,1971.8608858999796,1971.8450898000156,1971.845795500034,1971.8608858999796,1971.9941492000362,1972.1773389999871,1972.1773389999871,1972.4281841000193,space,1,0.23732990003190935,None,1972.4317150000134,1972.9434481000062,1973.942748899979,,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,39,39,0,Go,Go,0.2,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.3290188999962993,None,,,,0,3,3,3,0,39,39,39,1973.9592018999974,,,,,,,,,,,,,,,,1973.9430150000262,1973.9592018999974,1974.6419445000356,1974.6584595000022,1975.141395499988,1975.1255834000185,1975.1263128999854,1975.141395499988,1975.3411875999882,1975.5411857999861,1975.5411857999861,1975.875460500014,space,1,0.3290188999962993,None,1975.8799708000151,1976.3904340000008,1977.3737464000005,1977.3897356999805,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,40,40,0,NoGo,NoGo,0.29,0.2,0.05,none,blue,vertical,space,259.30101170000853,None,space,0,0.25415709998924285,None,,,,0,3,3,3,0,40,40,40,1977.3897356999805,,,,,,,,,,,,,,,,1977.3740182000329,1977.3897356999805,1978.0889141000225,1978.0889141000225,1978.5886421999894,1978.572891400021,1978.573602700024,1978.5886421999894,1978.888213600032,1979.0715844000224,1979.0715844000224,1979.339343300031,space,0,0.25415709998924285,None,1979.343961000035,1979.854310100025,1980.8377294000238,1980.8534104999853,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,41,41,0,Go,Go,0.21,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.28155499999411404,None,,,,0,3,3,3,0,41,41,41,1980.8534104999853,,,,,,,,,,,,,,,,1980.8380856000003,1980.8534104999853,1981.5529671999975,1981.5529671999975,1982.0525535999914,1982.0371064000065,1982.037786700006,1982.0525535999914,1982.2688987000147,1982.4521062999847,1982.4521062999847,1982.7360875000013,space,1,0.28155499999411404,None,1982.7397001000354,1983.2514823999954,1984.23453050002,1984.250678099983,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,42,42,0,Go,Go,0.12,0.05,0.2,space,green,horizontal,space,259.30101170000853,None,space,1,0.2961477999924682,None,,,,0,3,3,3,0,42,42,42,1984.250678099983,,,,,,,,,,,,,,,,1984.23479279998,1984.250678099983,1984.9501541000209,1984.9501541000209,1985.4499390000128,1985.4339307000046,1985.4346778999898,1985.4499390000128,1985.5830222999793,1985.7660390000092,1985.7660390000092,1986.0669820000185,space,1,0.2961477999924682,None,1986.070940400008,1986.582279400027,1987.5814663000056,,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,43,43,0,Go,Go,0.49,0.2,0.05,space,green,vertical,space,259.30101170000853,None,space,1,0.3907272999640554,None,,,,0,3,3,3,0,43,43,43,1987.5980142999906,,,,,,,,,,,,,,,,1987.5817659000168,1987.5980142999906,1988.2807103000232,1988.29742670001,1988.7802335000015,1988.764605799981,1988.7653153000283,1988.7802335000015,1989.2799530000193,1989.463189000031,1989.463189000031,1989.8640429999796,space,1,0.3907272999640554,None,1989.8678732999833,1990.3791521000094,1991.3621561999898,1991.3782007999835,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,44,44,0,Go,Go,0.14,0.05,0.2,space,blue,horizontal,space,259.30101170000853,None,space,1,0.3204925999743864,None,,,,0,3,3,3,0,44,44,44,1991.3782007999835,,,,,,,,,,,,,,,,1991.3624278000207,1991.3782007999835,1992.0776129000005,1992.0776129000005,1992.5771400000085,1992.5614642000291,1992.5621648000088,1992.5771400000085,1992.726988099981,1992.9105126000359,1992.9105126000359,1993.244926000014,space,1,0.3204925999743864,None,1993.2495436000172,1993.7595505000209,1994.7426681999932,1994.758681199979,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,45,45,0,NoGo,NoGo,0.14,0.2,0.05,none,blue,vertical,space,259.30101170000853,None,space,0,0.29081390000646934,None,,,,0,3,3,3,0,45,45,45,1994.758681199979,,,,,,,,,,,,,,,,1994.7428995000082,1994.758681199979,1995.4582630000077,1995.4582630000077,1995.9577387000318,1995.9418820000137,1995.9426055999938,1995.9577387000318,1996.1077485000133,1996.290866299998,1996.290866299998,1996.5917644000147,space,0,0.29081390000646934,None,1996.5973577999976,1997.1068146000034,1998.0902453000308,1998.1059837000212,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock4.xlsx,You are about to start a block of type 4 trials.,46,46,0,Go,Go,0.43,0.2,0.05,space,blue,vertical,space,259.30101170000853,None,space,1,0.2684634000179358,None,,,,0,3,3,3,0,46,46,46,1998.1059837000212,,,,,,,,,,,,,,,,1998.0905670000357,1998.1059837000212,1998.805331600015,1998.805331600015,1999.3050369999837,1999.289222899999,1999.2899803000037,1999.3050369999837,1999.737855400017,1999.9213493000134,1999.9213493000134,2000.2056311999913,space,1,0.2684634000179358,None,2000.2102312000352,2000.7205035000225,2001.7040504000033,2001.7196280999924,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
