Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,73,73,0,Go,Go,0.11,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.21206859999801964,None,,,,0,0,0,0,0,73,73,73,262.92027929995675,,,,,,,,,,,,,,,,262.9043296999298,262.92027929995675,263.619526399998,263.619526399998,264.1191273999866,264.10346399992704,264.1042101000203,264.1191273999866,264.2357138999505,264.4189566000132,264.4189566000132,264.63672169996426,space,1,0.21206859999801964,None,264.64120419998653,265.15176000003703,266.15108899993356,266.13490029994864,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,74,74,0,Go,Go,0.22,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.39240030001383275,None,,,,0,0,0,0,0,74,74,74,266.15108899993356,,,,,,,,,,,,,,,,266.13519549998455,266.15108899993356,266.85017480002716,266.85017480002716,267.3498411999317,267.33386939996853,267.3344349999679,267.3498411999317,267.58308799995575,267.76627529994585,267.76627529994585,268.1669518999988,space,1,0.39240030001383275,None,268.17099439993035,268.6822058999678,269.68147209996823,269.66541140002664,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,75,75,0,Go,Go,0.26,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.27585309999994934,None,,,,0,0,0,0,0,75,75,75,269.68147209996823,,,,,,,,,,,,,,,,269.6656863000244,269.68147209996823,270.3806481999345,270.3806481999345,270.8802594000008,270.86462340003345,270.8655260000378,270.8802594000008,271.1469800999621,271.32982929993887,271.32982929993887,271.61427020002156,space,1,0.27585309999994934,None,271.6184736000141,272.12949129997287,273.1284500999609,273.1129869000288,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,76,76,0,Go,Go,0.14,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2889812000794336,None,,,,0,0,0,0,0,76,76,76,273.1284500999609,,,,,,,,,,,,,,,,273.1134713999927,273.1284500999609,273.8278383000288,273.8278383000288,274.32747779996134,274.3114696999546,274.3120649999473,274.32747779996134,274.47741980000865,274.6608646999812,274.6608646999812,274.9613320999779,space,1,0.2889812000794336,None,274.9650607999647,275.4766157999402,276.4755940999603,276.45963289996143,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,77,77,0,Go,Go,0.18,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.2693524999776855,None,,,,0,0,0,0,0,77,77,77,276.4755940999603,,,,,,,,,,,,,,,,276.45983129995875,276.4755940999603,277.1752184999641,277.1752184999641,277.6746190999402,277.6589897000231,277.65978689992335,277.6746190999402,277.8578773000045,278.0409353999421,278.0409353999421,278.3253600000171,space,1,0.2693524999776855,None,278.33056000003126,278.8404525000369,279.8397733999882,279.8239962999942,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,78,78,0,NoGo,NoGo,0.27,0.05,0.2,none,blue,horizontal,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,78,78,78,279.8397733999882,,,,,,,,,,,,,,,,279.8243760999758,279.8397733999882,280.5391234999988,280.5391234999988,281.0385324000381,281.02250179997645,281.02309479995165,281.0385324000381,281.32178530003875,281.5050170000177,281.5050170000177,281.98833339998964,None,1,,,281.9901517999824,282.48756209993735,283.48659600003157,283.4720308999531,282.0044862999348,282.0044862999348,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,79,79,0,NoGo,NoGo,0.26,0.2,0.05,none,blue,vertical,space,0.8030384000157937,None,space,0,0.28657740005292,None,,,,0,0,0,0,0,79,79,79,283.48659600003157,,,,,,,,,,,,,,,,283.4723603000166,283.48659600003157,284.20260690001305,284.1860016999999,284.7022636999609,284.68657589994837,284.68735259992536,284.7022636999609,284.968810499995,285.1518041000236,285.1518041000236,285.45279859995935,space,0,0.28657740005292,None,285.4577400999842,285.96788290003315,286.96734909992665,286.9509907999309,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,80,80,0,Go,Go,0.22,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2553764999611303,None,,,,0,0,0,0,0,80,80,80,286.96734909992665,,,,,,,,,,,,,,,,286.9512643000344,286.96734909992665,287.66643099999055,287.66643099999055,288.16596320003737,288.15021460002754,288.1508609999437,288.16596320003737,288.39916439994704,288.5830867999466,288.5830867999466,288.8502334000077,space,1,0.2553764999611303,None,288.8544042999856,289.36510880000424,290.36456359992735,290.34861859993543,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,81,81,0,Go,Go,0.5,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2964133999776095,None,,,,0,0,0,0,0,81,81,81,290.36456359992735,,,,,,,,,,,,,,,,290.3489344000118,290.36456359992735,291.0636690999381,291.0636690999381,291.56340720003936,291.5474197999574,291.54788570001256,291.56340720003936,292.06286679999903,292.2628458000254,292.2628458000254,292.5634290999733,space,1,0.2964133999776095,None,292.56705790001433,293.0788646999281,294.0780690999236,294.0619597999612,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,82,82,0,Go,Go,0.43,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.3446665999945253,None,,,,0,0,0,0,0,82,82,82,294.0780690999236,,,,,,,,,,,,,,,,294.06224250001833,294.0780690999236,294.777344299946,294.777344299946,295.2769967999775,295.2610393000068,295.26175950001925,295.2769967999775,295.709883500007,295.89311199996155,295.89311199996155,296.2438874000218,space,1,0.3446665999945253,None,296.24733829998877,296.7590386000229,297.75807059998624,297.7422854999313,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,83,83,0,Go,Go,0.25,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2796890999889001,None,,,,0,0,0,0,0,83,83,83,297.75807059998624,,,,,,,,,,,,,,,,297.742530599935,297.75807059998624,298.45769399998244,298.45769399998244,298.95717289997265,298.9417446999578,298.9428459999617,298.95717289997265,299.2070118000265,299.4070566999726,299.4070566999726,299.6915275999345,space,1,0.2796890999889001,None,299.69670790003147,300.20644999993965,,301.20557089999784,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,84,84,0,NoGo,NoGo,0.14,0.2,0.05,none,green,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,84,84,84,301.22225250001065,,,,,,,,,,,,,,,,301.2057981999824,301.22225250001065,301.9047385000158,301.92132480000146,302.4043539999984,302.3885917000007,302.3892581999535,302.4043539999984,302.5544216999551,302.7373836999759,302.7373836999759,303.2210530999582,None,1,,,303.2232504999265,303.73654399998486,304.73583329992834,304.719751299941,303.2369604000123,303.2369604000123,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,85,85,0,Go,Go,0.2,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.28762969991657883,None,,,,0,0,0,0,0,85,85,85,304.73583329992834,,,,,,,,,,,,,,,,304.7199724999955,304.73583329992834,305.43508910003584,305.43508910003584,305.9347155999858,305.9191053999821,305.919767400017,305.9347155999858,306.13479989999905,306.3345092999516,306.3345092999516,306.6355707999319,space,1,0.28762969991657883,None,306.63935449998826,307.15053330000956,308.14964770001825,308.1335806000279,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,86,86,0,Go,Go,0.16,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3243419999489561,None,,,,0,0,0,0,0,86,86,86,308.14964770001825,,,,,,,,,,,,,,,,308.1337952000322,308.14964770001825,308.84925740002654,308.84925740002654,309.3487225000281,309.33283999993,309.33352059999015,309.3487225000281,309.5152745000087,309.6983793999534,309.6983793999534,310.0325980000198,space,1,0.3243419999489561,None,310.037302599987,310.5475976000307,311.54697759996634,311.53081929998007,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,87,87,0,Go,Go,0.41,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.3965860999887809,None,,,,0,0,0,0,0,87,87,87,311.54697759996634,,,,,,,,,,,,,,,,311.531103599933,311.54697759996634,312.2464237000095,312.2464237000095,312.7459189000074,312.7300415999489,312.73111960000824,312.7459189000074,313.1622215999523,313.34522929997183,313.34522929997183,313.7461712999502,space,1,0.3965860999887809,None,313.7494973000139,314.2615130000049,,315.2605777999852,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,88,88,0,NoGo,NoGo,0.15,0.2,0.05,none,green,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,88,88,88,315.2770675999345,,,,,,,,,,,,,,,,315.2607791000046,315.2770675999345,315.9598252000287,315.97661210002843,316.45960729999933,316.4437139999354,316.4444108000025,316.45960729999933,316.6095123999985,316.8092152000172,316.8092152000172,317.2928323999513,None,1,,,317.29501280002296,317.80843350000214,,318.80764070001896,317.3088626000099,317.3088626000099,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,89,89,0,Go,Go,0.24,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.33476630004588515,None,,,,0,0,0,0,0,89,89,89,318.82409340003505,,,,,,,,,,,,,,,,318.8078451999463,318.82409340003505,319.5071121000219,319.5237637000391,320.0065840999596,319.99090770003386,319.9917143000057,320.0065840999596,320.2562271000352,320.43957039993256,320.43957039993256,320.7902249000035,space,1,0.33476630004588515,None,320.79412620002404,321.3056846000254,,322.30493029998615,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,90,90,0,Go,Go,0.25,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3732989999698475,None,,,,0,0,0,0,0,90,90,90,322.3215366000077,,,,,,,,,,,,,,,,322.3051819000393,322.3215366000077,323.0041790000396,323.0206802999601,323.50360369996633,323.4881970999995,323.48884929995984,323.50360369996633,323.753361399984,323.9533300999319,323.9533300999319,324.33767499995884,space,1,0.3732989999698475,None,324.34172429994214,324.85294889996294,,325.85198799998034,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,91,91,0,Go,Go,0.26,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.38559019996318966,None,,,,0,0,0,0,0,91,91,91,325.86846259993035,,,,,,,,,,,,,,,,325.8524365000194,325.86846259993035,326.55115940002725,326.5678383000195,327.05087419995107,327.0348755000159,327.03548830002546,327.05087419995107,327.31740349996835,327.50049759994727,327.50049759994727,327.90120309998747,space,1,0.38559019996318966,None,327.90505399997346,328.41634360002354,329.41538599994965,329.39957010000944,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,92,92,0,NoGo,NoGo,0.44,0.2,0.05,none,blue,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,92,92,92,329.41538599994965,,,,,,,,,,,,,,,,329.39983729994856,329.41538599994965,330.1149267000146,330.1149267000146,330.61460939992685,330.59904779994395,330.5997447000118,330.61460939992685,331.0641889999388,331.24734659993555,331.24734659993555,331.7317553999601,None,1,,,331.7347884000046,332.2465923000127,333.24560200003907,333.2299173999345,331.74689720000606,331.74689720000606,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,93,93,0,Go,Go,0.13,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,None,0,,,,,,0,0,0,0,0,93,93,93,333.24560200003907,,,,,,,,,,,,,,,,333.2301659999648,333.24560200003907,333.94503609999083,333.94503609999083,334.44465099996887,334.4289629999548,334.42957789998036,334.44465099996887,334.577820800012,334.76113649993204,334.76113649993204,335.2449256000109,None,0,,,335.24791809997987,335.7602361999452,336.75951010000426,336.7436418000143,335.260718000005,335.260718000005,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,94,94,0,Go,Go,0.44,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.43047040002420545,None,,,,0,0,0,0,0,94,94,94,336.75951010000426,,,,,,,,,,,,,,,,336.7439311000053,336.75951010000426,337.458956199931,337.458956199931,337.95853950001765,337.94246789999306,337.9430002999725,337.95853950001765,338.40834760002326,338.5913934999844,338.5913934999844,339.02560189994983,space,1,0.43047040002420545,None,339.03010840003844,339.5403739999747,340.53967580001336,340.5240496000042,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,95,95,0,Go,Go,0.15,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.262392699951306,None,,,,0,0,0,0,0,95,95,95,340.53967580001336,,,,,,,,,,,,,,,,340.52439719997346,340.53967580001336,341.2390258000232,341.2390258000232,341.7387013999978,341.72283179999795,341.72349410003517,341.7387013999978,341.8885848999489,342.08846719993744,342.08846719993744,342.35590660001617,space,1,0.262392699951306,None,342.36022579995915,342.87108299997635,343.8702514999313,343.8544735999312,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,96,96,0,Go,Go,0.49,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.33432319993153214,None,,,,0,0,0,0,0,96,96,96,343.8702514999313,,,,,,,,,,,,,,,,343.8547222999623,343.8702514999313,344.5697545999428,344.5697545999428,345.06923789996654,345.0534071000293,345.0538413999602,345.06923789996654,345.5689936999697,345.75210049992893,345.75210049992893,346.1026673000306,space,1,0.33432319993153214,None,346.1067003000062,346.618031400023,347.6171413999982,347.6012516999617,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,97,97,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.31367059994954616,None,,,,0,0,0,0,0,97,97,97,347.6171413999982,,,,,,,,,,,,,,,,347.6015450999839,347.6171413999982,348.316469399957,348.316469399957,348.8162243999541,348.8001216999255,348.8005476000253,348.8162243999541,348.9329197999323,349.1159671000205,349.1159671000205,349.4330312999664,space,1,0.31367059994954616,None,349.4357575000031,349.93198719993234,350.9310146999778,350.9156015999615,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,98,98,0,Go,Go,0.26,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.33855219988618046,None,,,,0,0,0,0,0,98,98,98,350.9310146999778,,,,,,,,,,,,,,,,350.9158900999464,350.9476675000042,351.6472345000366,351.6472345000366,352.1468653000193,352.1312731000362,352.1321069999831,352.1468653000193,352.41332599997986,352.5962892000098,352.5962892000098,352.94753410003614,space,1,0.33855219988618046,None,352.95274999993853,353.462399299955,354.46167829993647,354.44570099993143,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,99,99,0,Go,Go,0.28,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.3436467000283301,None,,,,0,0,0,0,0,99,99,99,354.46167829993647,,,,,,,,,,,,,,,,354.4459804999642,354.46167829993647,355.16097530000843,355.16097530000843,355.66065830003936,355.6448585999897,355.6456445000367,355.66065830003936,355.94372199999634,356.1268704000395,356.1268704000395,356.4778939000098,space,1,0.3436467000283301,None,356.4826135999756,356.9929667999968,,357.99227139994036,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,,,,,,,,,space,0.8030384000157937,None,,,,,space,1.4769204000476748,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0071154999314,358.0092582999496,358.0092582999496,359.4918420999311,space,1.4769204000476748,None,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,0,0,0,Go,Go,0.18,0.05,0.2,space,green,horizontal,space,133.9103539000498,None,space,1,0.2661416999762878,None,,,,0,1,1,1,0,0,0,0,493.4580048000207,,,,,,,,,359.4951133999275,359.50719689996913,359.50719689996913,493.4211583000142,space,133.9103539000498,None,493.45212439994793,493.4580048000207,494.1300223999424,494.1634682000149,494.62977539992426,494.6139733999735,494.6149833999807,494.62977539992426,494.81282769993413,495.0128171000397,495.0128171000397,495.2815945999464,space,1,0.2661416999762878,None,495.2866268999642,495.7954739999259,496.79461149999406,496.77911310002673,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,1,1,0,Go,Go,0.2,0.2,0.05,space,green,vertical,space,133.9103539000498,None,space,1,0.2847412000410259,None,,,,0,1,1,1,0,1,1,1,496.79461149999406,,,,,,,,,,,,,,,,496.77958570001647,496.79461149999406,497.49404110002797,497.49404110002797,497.9934723000042,497.97732980002183,497.97782469994854,497.9934723000042,498.1933551999973,498.39322560001165,498.39322560001165,498.694154900033,space,1,0.2847412000410259,None,498.6978190999944,499.2094495999627,500.20832889992744,500.19259290001355,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,2,2,0,Go,Go,0.22,0.05,0.2,space,blue,horizontal,space,133.9103539000498,None,space,1,0.311723499908112,None,,,,0,1,1,1,0,2,2,2,500.20832889992744,,,,,,,,,,,,,,,,500.19290180003736,500.20832889992744,500.9078234999906,500.9078234999906,501.4073074000189,501.3916671000188,501.39231409993954,501.4073074000189,501.6405105999438,501.8237475999631,501.8237475999631,502.1412153999554,space,1,0.311723499908112,None,502.14487890002783,502.65644569997676,503.65544290002435,503.63947219995316,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,3,3,0,Go,Go,0.14,0.05,0.2,space,green,horizontal,space,133.9103539000498,None,space,1,0.2668251999421045,None,,,,0,1,1,1,0,3,3,3,503.65544290002435,,,,,,,,,,,,,,,,503.6397504999768,503.65544290002435,504.3549112000037,504.3549112000037,504.8544083000161,504.8385085000191,504.8391115999548,504.8544083000161,505.0043654999463,505.187535700039,505.187535700039,505.45660469995346,space,1,0.2668251999421045,None,505.4612678999547,505.97050890000537,,506.96972219995223,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,4,4,0,Go,Go,0.26,0.05,0.2,space,blue,horizontal,space,133.9103539000498,None,space,1,0.2924663000740111,None,,,,0,1,1,1,0,4,4,4,506.9862691999879,,,,,,,,,,,,,,,,506.97004789998755,506.9862691999879,507.66898960003164,507.6854335999815,508.1685007000342,508.15283409995027,508.15364219993353,508.1685007000342,508.434971199953,508.6181292999536,508.6181292999536,508.9189576000208,space,1,0.2924663000740111,None,508.9228121000342,509.43421019997913,510.4330433999421,510.41783169994596,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,5,5,0,Go,Go,0.1,0.05,0.2,space,blue,horizontal,space,133.9103539000498,None,space,1,0.2184513999382034,None,,,,0,1,1,1,0,5,5,5,510.4330433999421,,,,,,,,,,,,,,,,510.41808430000674,510.4330433999421,511.13287939992733,511.13287939992733,511.63227519998327,511.61627689993475,511.6168553000316,511.63227519998327,511.732316999929,511.93195899995044,511.93195899995044,512.1668413999723,space,1,0.2184513999382034,None,512.1716327000177,512.6816230999539,513.6806002999656,513.6648146000225,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,6,6,0,NoGo,NoGo,0.3,0.2,0.05,none,green,vertical,space,133.9103539000498,None,space,0,0.21875599992927164,None,,,,0,1,1,1,0,6,6,6,513.6806002999656,,,,,,,,,,,,,,,,513.66511609999,513.6806002999656,514.379967099987,514.379967099987,514.8798806000268,514.8636688999832,514.8643172000302,514.8798806000268,515.1793625999708,515.3793447000207,515.3793447000207,515.6134768000338,space,0,0.21875599992927164,None,515.6179085000185,516.1285170000046,517.1277985000052,517.112034699996,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,7,7,0,NoGo,NoGo,0.14,0.05,0.2,none,blue,horizontal,space,133.9103539000498,None,space,0,0.24352500005625188,None,,,,0,1,1,1,0,7,7,7,517.1277985000052,,,,,,,,,,,,,,,,517.1123273000121,517.1277985000052,517.8271257999586,517.8271257999586,518.3268075999804,518.3106450999621,518.311260699993,518.3268075999804,518.4766488999594,518.6598889000015,518.6598889000015,518.911202599993,space,0,0.24352500005625188,None,518.9116782000056,519.4261820999673,520.4250239999965,520.4092459999956,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,8,8,0,Go,Go,0.13,0.2,0.05,space,blue,vertical,space,133.9103539000498,None,space,1,0.25000010000076145,None,,,,0,1,1,1,0,8,8,8,520.4250239999965,,,,,,,,,,,,,,,,520.4095262000337,520.4250239999965,521.1247158999322,521.1247158999322,521.6240570000373,521.6079025999643,521.6082689999603,521.6240570000373,521.7573738000356,521.9405735000037,521.9405735000037,522.1925846999511,space,1,0.25000010000076145,None,522.1964012000244,522.7064820999512,523.7057594000362,523.6896453000372,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,9,9,0,Go,Go,0.43,0.2,0.05,space,green,vertical,space,133.9103539000498,None,space,1,0.3015110999112949,None,,,,0,1,1,1,0,9,9,9,523.7057594000362,,,,,,,,,,,,,,,,523.6898879000219,523.7057594000362,524.4050514999544,524.4050514999544,524.9047594999429,524.8885558999609,524.8891071999678,524.9047594999429,525.3377233999781,525.5376240999904,525.5376240999904,525.8549127000151,space,1,0.3015110999112949,None,525.860214299988,526.3703352999873,527.3695335999364,527.353599700029,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
